,time,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF
3069,2011-10-19,1.02299,1.37331,1.57706,0.79212,1.0191,0.89927
3070,2011-10-20,1.02273,1.37579,1.57854,0.79276,1.01614,0.90255
3071,2011-10-21,1.03732,1.37759,1.59459,0.80257,1.00628,0.894
3072,2011-10-24,1.04672,1.38917,1.59932,0.80443,1.00388,0.8819
3073,2011-10-25,1.04301,1.39314,1.60015,0.79622,1.01592,0.88016
3074,2011-10-26,1.03963,1.39079,1.59596,0.79966,1.00455,0.87776
3075,2011-10-27,1.07127,1.38941,1.6099299999999999,0.8222,0.99147,0.88145
3076,2011-10-28,1.06987,1.41844,1.6127500000000001,0.82034,0.99135,0.85954
3077,2011-10-31,1.05406,1.41453,1.60778,0.80735,0.9996,0.8627
3078,2011-11-01,1.03269,1.38594,1.59455,0.79464,1.01897,0.87638
3079,2011-11-02,1.03371,1.3696,1.5947900000000002,0.7879,1.01404,0.88701
3080,2011-11-03,1.03983,1.37473,1.6033,0.7946,1.0076,0.88348
3081,2011-11-04,1.03727,1.38128,1.6030799999999998,0.79327,1.01855,0.87828
3082,2011-11-07,1.03759,1.3789799999999999,1.60541,0.79665,1.01333,0.88433
3083,2011-11-08,1.03794,1.37643,1.60924,0.79754,1.00896,0.90099
3084,2011-11-09,1.01175,1.38287,1.59015,0.77894,1.02471,0.89504
3085,2011-11-10,1.01504,1.35227,1.5931199999999999,0.77707,1.01629,0.91007
3086,2011-11-11,1.02861,1.36082,1.6067900000000002,0.78628,1.01117,0.9057
3087,2011-11-14,1.02004,1.37672,1.58969,0.77791,1.01655,0.90077
3088,2011-11-15,1.01679,1.3620999999999999,1.5812,0.771,1.02079,0.90829
3089,2011-11-16,1.00699,1.35252,1.57246,0.76481,1.02398,0.91592
3090,2011-11-17,1.00008,1.34547,1.5758999999999999,0.75912,1.02837,0.91962
3091,2011-11-18,1.00037,1.34688,1.58026,0.75598,1.02722,0.92121
3092,2011-11-21,0.98324,1.35222,1.5637699999999999,0.74731,1.03942,0.9159
3093,2011-11-22,0.9843,1.34855,1.56418,0.74798,1.0378,0.91717
3094,2011-11-23,0.96834,1.35157,1.55267,0.73924,1.04757,0.91353
3095,2011-11-24,0.97208,1.33464,1.54913,0.7409,1.04706,0.91935
3096,2011-11-25,0.97081,1.334,1.5433,0.73957,1.04655,0.91969
3097,2011-11-28,0.98992,1.32375,1.55038,0.75448,1.03473,0.92913
3098,2011-11-29,1.00364,1.33121,1.56114,0.76419,1.03009,0.92276
3099,2011-11-30,1.02658,1.33321,1.56948,0.77877,1.01869,0.91988
3100,2011-12-01,1.02149,1.34392,1.56872,0.77825,1.01397,0.91384
3101,2011-12-02,1.0213700000000001,1.34599,1.55945,0.77677,1.01908,0.91575
3102,2011-12-05,1.02611,1.33898,1.56456,0.77985,1.01693,0.9207
3103,2011-12-06,1.02377,1.3394300000000001,1.5598800000000002,0.77862,1.00958,0.92077
3104,2011-12-07,1.02869,1.34021,1.57104,0.78025,1.00903,0.92548
3105,2011-12-08,1.01604,1.34158,1.56224,0.77149,1.02297,0.92309
3106,2011-12-09,1.02123,1.33433,1.56654,0.77491,1.01654,0.92571
3107,2011-12-12,1.00571,1.33842,1.5578400000000001,0.76183,1.0272,0.92199
3108,2011-12-13,1.00043,1.31665,1.5482200000000002,0.75665,1.03365,0.93812
3109,2011-12-14,0.98967,1.30335,1.54674,0.74904,1.03905,0.94535
3110,2011-12-15,0.99285,1.29829,1.55132,0.75463,1.03407,0.95312
3111,2011-12-16,0.99799,1.30197,1.5542099999999999,0.76153,1.03818,0.93996
3112,2011-12-19,0.98951,1.30419,1.54977,0.75547,1.03831,0.93597
3113,2011-12-20,1.00656,1.29961,1.5664799999999999,0.76746,1.02945,0.93735
3114,2011-12-21,1.00876,1.30805,1.56718,0.76932,1.02676,0.93177
3115,2011-12-22,1.01269,1.30438,1.56744,0.77346,1.02078,0.93563
3116,2011-12-23,1.01386,1.30507,1.5584099999999999,0.77406,1.01983,0.93559
3117,2011-12-26,1.01632,1.30451,1.56174,0.77401,1.0188,0.93626
3118,2011-12-27,1.01428,1.3054000000000001,1.56684,0.77209,1.01921,0.93585
3119,2011-12-28,1.00823,1.30676,1.54497,0.76765,1.02438,0.93407
3120,2011-12-29,1.01315,1.29362,1.5405799999999998,0.77093,1.02053,0.94254
3121,2011-12-30,1.02,1.29505,1.55366,0.77654,1.02087,0.94035
3122,2012-01-02,1.02399,1.29565,1.5508899999999999,0.77946,1.01872,0.93822
3123,2012-01-03,1.03632,1.29338,1.5643799999999999,0.78929,1.01123,0.93958
3124,2012-01-04,1.03526,1.3050899999999999,1.56091,0.78679,1.01308,0.93185
3125,2012-01-05,1.02526,1.29361,1.54943,0.7806,1.01955,0.9421
3126,2012-01-06,1.0226,1.27904,1.54243,0.78023,1.0283,0.95227
3127,2012-01-09,1.02374,1.27188,1.54588,0.78688,1.02355,0.95498
3128,2012-01-10,1.03057,1.27686,1.5482200000000002,0.7935,1.01665,0.94919
3129,2012-01-11,1.03019,1.27708,1.53264,0.79671,1.01864,0.94908
3130,2012-01-12,1.03301,1.27075,1.53359,0.7939,1.01873,0.95382
3131,2012-01-13,1.03227,1.28136,1.53156,0.7943,1.023,0.94439
3132,2012-01-16,1.03025,1.26754,1.53106,0.79292,1.01846,0.95209
3133,2012-01-17,1.03717,1.2650000000000001,1.53346,0.79998,1.01523,0.95685
3134,2012-01-18,1.04142,1.27401,1.54271,0.80219,1.01205,0.94913
3135,2012-01-19,1.0416,1.2852999999999999,1.54868,0.80272,1.01115,0.93973
3136,2012-01-20,1.04828,1.29666,1.5573700000000001,0.80599,1.01301,0.9321
3137,2012-01-23,1.05215,1.29298,1.5561500000000001,0.81044,1.00823,0.93426
3138,2012-01-24,1.04832,1.3013,1.56197,0.811,1.00942,0.92756
3139,2012-01-25,1.059,1.3030300000000001,1.56535,0.81632,1.00458,0.92772
3140,2012-01-26,1.06232,1.30987,1.56866,0.82086,1.00167,0.92193
3141,2012-01-27,1.06565,1.31045,1.5726900000000001,0.82447,1.00159,0.92065
3142,2012-01-30,1.0590600000000001,1.32189,1.5708,0.81918,1.00189,0.91219
3143,2012-01-31,1.06246,1.31403,1.57645,0.82589,1.002,0.91726
3144,2012-02-01,1.07105,1.3087900000000001,1.5845099999999999,0.83242,0.99742,0.91974
3145,2012-02-02,1.07026,1.31698,1.5805500000000001,0.83162,0.99915,0.91442
3146,2012-02-03,1.07669,1.31446,1.58107,0.8345,0.99329,0.91664
3147,2012-02-06,1.07164,1.31561,1.58178,0.83313,0.99596,0.91776
3148,2012-02-07,1.0803,1.3123,1.58996,0.83528,0.99457,0.91911
3149,2012-02-08,1.0783800000000001,1.32613,1.58136,0.83289,0.99621,0.91129
3150,2012-02-09,1.07857,1.32508,1.58152,0.83335,0.99508,0.91299
3151,2012-02-10,1.0671599999999999,1.32847,1.57525,0.82625,1.0013,0.91167
3152,2012-02-13,1.07193,1.3195700000000001,1.57496,0.83291,1.0005,0.91636
3153,2012-02-14,1.06874,1.31731,1.5689899999999999,0.8343,0.99877,0.91711
3154,2012-02-15,1.06876,1.31278,1.56883,0.83203,1.00015,0.91972
3155,2012-02-16,1.07495,1.30592,1.5803500000000001,0.83318,0.99659,0.92385
3156,2012-02-17,1.07002,1.31303,1.5833,0.83186,0.99663,0.91907
3157,2012-02-20,1.07318,1.31418,1.58379,0.83785,0.99412,0.91954
3158,2012-02-21,1.06442,1.32332,1.5778400000000001,0.83287,0.99703,0.91201
3159,2012-02-22,1.06271,1.3232,1.5667,0.82792,0.99986,0.91242
3160,2012-02-23,1.07327,1.32476,1.57446,0.83651,0.99677,0.91018
3161,2012-02-24,1.06945,1.33738,1.58711,0.83556,0.9993,0.90091
3162,2012-02-27,1.07461,1.34478,1.5819,0.83957,0.99878,0.89587
3163,2012-02-28,1.07686,1.33939,1.59003,0.83757,0.99502,0.89956
3164,2012-02-29,1.07334,1.34583,1.59198,0.83423,0.98899,0.8954
3165,2012-03-01,1.08062,1.33232,1.59536,0.83949,0.98517,0.90436
3166,2012-03-02,1.073,1.33161,1.5832199999999998,0.82871,0.98886,0.90554
3167,2012-03-05,1.0665499999999999,1.31979,1.5860699999999999,0.82077,0.9945,0.91382
3168,2012-03-06,1.05447,1.32158,1.5713300000000001,0.81184,1.00155,0.91215
3169,2012-03-07,1.05792,1.31134,1.57404,0.8151,0.9976,0.91869
3170,2012-03-08,1.0647,1.31503,1.58271,0.82414,0.99005,0.91616
3171,2012-03-09,1.05746,1.3276,1.5672000000000001,0.82108,0.99033,0.90784
3172,2012-03-12,1.05186,1.3122099999999999,1.5640100000000001,0.81912,0.9922,0.91853
3173,2012-03-13,1.0549,1.31547,1.57065,0.82238,0.98825,0.9163
3174,2012-03-14,1.04398,1.30816,1.5668,0.80856,0.993,0.92327
3175,2012-03-15,1.0515,1.3029899999999999,1.57029,0.81869,0.99215,0.93068
3176,2012-03-16,1.05884,1.30715,1.58398,0.82436,0.99144,0.92355
3177,2012-03-19,1.06037,1.31735,1.58906,0.82544,0.98694,0.91546
3178,2012-03-20,1.04794,1.32345,1.58602,0.81672,0.9913,0.91142
3179,2012-03-21,1.04514,1.3229,1.58656,0.8118,0.99212,0.91145
3180,2012-03-22,1.03957,1.32121,1.58151,0.81023,0.99915,0.9124
3181,2012-03-23,1.0462,1.3197999999999999,1.58663,0.81794,0.99757,0.91341
3182,2012-03-26,1.05391,1.3269,1.5967500000000001,0.8232,0.99094,0.90784
3183,2012-03-27,1.04526,1.33561,1.59463,0.82012,0.99535,0.90269
3184,2012-03-28,1.03883,1.33181,1.5887099999999998,0.81729,0.99843,0.90484
3185,2012-03-29,1.03763,1.3314599999999999,1.59507,0.81679,0.99662,0.90515
3186,2012-03-30,1.03433,1.32987,1.60061,0.81764,0.99854,0.90625
3187,2012-04-02,1.04076,1.33408,1.60198,0.82359,0.99057,0.90196
3188,2012-04-03,1.0328,1.33167,1.5910199999999999,0.81929,0.99088,0.90392
3189,2012-04-04,1.02625,1.32347,1.5889600000000002,0.81415,0.99611,0.90957
3190,2012-04-05,1.03025,1.31393,1.58258,0.81572,0.99301,0.91576
3191,2012-04-06,1.03008,1.3063500000000001,1.5864500000000001,0.8186,0.99685,0.91968
3192,2012-04-09,1.03083,1.30911,1.58965,0.82147,0.99691,0.91645
3193,2012-04-10,1.02537,1.31088,1.58603,0.8154,1.004,0.91665
3194,2012-04-11,1.03032,1.30815,1.59085,0.8182,1.0035,0.91836
3195,2012-04-12,1.04377,1.3109600000000001,1.59578,0.82733,0.99445,0.91741
3196,2012-04-13,1.0371,1.31864,1.5844399999999998,0.82267,0.99951,0.91099
3197,2012-04-16,1.03543,1.3076400000000001,1.5896,0.81979,0.9997,0.91907
3198,2012-04-17,1.03959,1.3131300000000001,1.5926200000000001,0.82132,0.98995,0.91509
3199,2012-04-18,1.03571,1.31271,1.6017000000000001,0.8155,0.99104,0.91501
3200,2012-04-19,1.03336,1.31181,1.6052499999999998,0.81431,0.99498,0.91601
3201,2012-04-20,1.03786,1.3134299999999999,1.61215,0.81804,0.99188,0.91507
3202,2012-04-23,1.03155,1.3216999999999999,1.6124100000000001,0.81303,0.99065,0.90856
3203,2012-04-24,1.0321,1.31554,1.61412,0.81291,0.9872,0.91332
3204,2012-04-25,1.03637,1.31944,1.61674,0.81624,0.98341,0.91043
3205,2012-04-26,1.03676,1.32224,1.61776,0.81296,0.9859,0.90875
3206,2012-04-27,1.04689,1.3191899999999999,1.62594,0.82146,0.98029,0.91058
3207,2012-04-30,1.04267,1.32514,1.62357,0.81833,0.98683,0.90616
3208,2012-05-01,1.0332,1.32417,1.62198,0.81482,0.98534,0.90708
3209,2012-05-02,1.03235,1.32378,1.6197,0.80843,0.98663,0.90759
3210,2012-05-03,1.0264199999999999,1.31538,1.6179000000000001,0.80015,0.9885,0.91329
3211,2012-05-04,1.01783,1.31513,1.6147,0.79535,0.99586,0.91346
3212,2012-05-07,1.02031,1.30832,1.61936,0.79519,0.99279,0.91799
3213,2012-05-08,1.01085,1.30573,1.6152600000000001,0.78742,0.99888,0.91991
3214,2012-05-09,1.00409,1.29985,1.6131,0.7837,1.00224,0.92385
3215,2012-05-10,1.00577,1.2934,1.61307,0.78367,1.00296,0.92845
3216,2012-05-11,1.00185,1.29314,1.60656,0.78249,1.00034,0.92867
3217,2012-05-14,0.99559,1.29162,1.6097000000000001,0.77689,1.00296,0.92978
3218,2012-05-15,0.99364,1.28256,1.5997400000000002,0.76905,1.00654,0.93633
3219,2012-05-16,0.99113,1.27337,1.59111,0.76412,1.01207,0.94313
3220,2012-05-17,0.98874,1.27158,1.5781,0.76318,1.01958,0.94437
3221,2012-05-18,0.9843,1.2681200000000001,1.5814599999999999,0.75574,1.02203,0.94695
3222,2012-05-21,0.99121,1.27783,1.58217,0.76451,1.0176,0.9395
3223,2012-05-22,0.97928,1.2806899999999999,1.57634,0.75423,1.0212,0.93781
3224,2012-05-23,0.97531,1.26798,1.56908,0.75137,1.02449,0.94713
3225,2012-05-24,0.97656,1.2586300000000001,1.56676,0.75421,1.02663,0.95406
3226,2012-05-25,0.97566,1.2536,1.5664099999999999,0.75314,1.0292,0.95807
3227,2012-05-28,0.9852,1.25153,1.56765,0.76146,1.02383,0.95927
3228,2012-05-29,0.98345,1.25394,1.5632899999999998,0.76144,1.02298,0.9583
3229,2012-05-30,0.97104,1.24864,1.54816,0.75269,1.02948,0.9617
3230,2012-05-31,0.97258,1.23675,1.54027,0.75283,1.03276,0.97096
3231,2012-06-01,0.96914,1.23597,1.5359099999999999,0.75359,1.04091,0.9716
3232,2012-06-04,0.97176,1.24325,1.53822,0.75554,1.03945,0.9659
3233,2012-06-05,0.97442,1.24943,1.53752,0.75641,1.03784,0.96112
3234,2012-06-06,0.99176,1.2450700000000001,1.54887,0.77013,1.02766,0.96456
3235,2012-06-07,0.98912,1.2577,1.55324,0.76691,1.02783,0.95475
3236,2012-06-08,0.99127,1.25631,1.5468199999999999,0.76989,1.02595,0.95585
3237,2012-06-11,0.9855,1.2516,1.5470899999999999,0.76768,1.03188,0.95944
3238,2012-06-12,0.99522,1.24653,1.55678,0.77659,1.0261,0.96332
3239,2012-06-13,0.9945,1.25045,1.5509300000000001,0.77591,1.02932,0.96038
3240,2012-06-14,1.00203,1.25659,1.5551599999999999,0.78212,1.02308,0.95565
3241,2012-06-15,1.00717,1.26281,1.57111,0.78697,1.0215,0.95093
3242,2012-06-18,1.01197,1.26361,1.56643,0.79194,1.02342,0.94971
3243,2012-06-19,1.01918,1.25767,1.57237,0.79802,1.01788,0.95478
3244,2012-06-20,1.01831,1.26877,1.57071,0.79568,1.01871,0.94641
3245,2012-06-21,1.00523,1.26974,1.5596100000000002,0.78743,1.02828,0.94571
3246,2012-06-22,1.006,1.25474,1.5582500000000001,0.78971,1.02436,0.95697
3247,2012-06-25,1.00066,1.25677,1.5570599999999999,0.78731,1.0291,0.95506
3248,2012-06-26,1.0058,1.25008,1.5634000000000001,0.79061,1.02414,0.96056
3249,2012-06-27,1.00803,1.2490999999999999,1.55654,0.79154,1.02542,0.96133
3250,2012-06-28,1.00397,1.24686,1.5514700000000001,0.78765,1.03322,0.96305
3251,2012-06-29,1.02359,1.24403,1.5704,0.80094,1.0164,0.96523
3252,2012-07-02,1.02541,1.26655,1.5691899999999999,0.8032,1.01647,0.94822
3253,2012-07-03,1.02808,1.25846,1.5686,0.80363,1.01225,0.9543
3254,2012-07-04,1.02752,1.26058,1.55937,0.80384,1.0128,0.95259
3255,2012-07-05,1.02875,1.25261,1.5521,0.80358,1.01448,0.95871
3256,2012-07-06,1.02085,1.23901,1.54887,0.79732,1.01948,0.96938
3257,2012-07-09,1.02064,1.22875,1.5524,0.79649,1.0191,0.97706
3258,2012-07-10,1.01913,1.23135,1.5516100000000002,0.79382,1.02253,0.97517
3259,2012-07-11,1.02525,1.2251,1.55042,0.79731,1.01908,0.98014
3260,2012-07-12,1.01352,1.22422,1.54304,0.78966,1.01909,0.98071
3261,2012-07-13,1.02252,1.21989,1.55741,0.79576,1.01381,0.98413
3262,2012-07-16,1.02433,1.22485,1.56318,0.79729,1.01481,0.98026
3263,2012-07-17,1.03023,1.22695,1.5644,0.79669,1.01257,0.97868
3264,2012-07-18,1.03625,1.22887,1.56527,0.79979,1.01018,0.97759
3265,2012-07-19,1.04184,1.22802,1.57172,0.80292,1.00775,0.97795
3266,2012-07-20,1.03756,1.22742,1.56195,0.7993,1.01254,0.9783
3267,2012-07-23,1.02558,1.21551,1.55015,0.78771,1.01889,0.9878
3268,2012-07-24,1.02235,1.21153,1.55038,0.78434,1.0216,0.99113
3269,2012-07-25,1.03092,1.20602,1.5493299999999999,0.79057,1.01548,0.99567
3270,2012-07-26,1.03951,1.21479,1.56841,0.80051,1.00998,0.98846
3271,2012-07-27,1.04801,1.22788,1.57439,0.80924,1.00308,0.97792
3272,2012-07-30,1.04902,1.23211,1.5701399999999999,0.80775,1.00203,0.97466
3273,2012-07-31,1.04903,1.2254800000000001,1.5673,0.80845,1.00331,0.97999
3274,2012-08-01,1.04588,1.22989,1.5537,0.80797,1.0051,0.9765
3275,2012-08-02,1.04571,1.22287,1.5513400000000002,0.80941,1.00717,0.98238
3276,2012-08-03,1.05676,1.21822,1.56371,0.81845,1.0012,0.98591
3277,2012-08-06,1.05635,1.23848,1.55982,0.81973,1.00028,0.96984
3278,2012-08-07,1.05566,1.2398,1.56211,0.81547,0.99674,0.96878
3279,2012-08-08,1.05705,1.23972,1.56566,0.81522,0.99464,0.96878
3280,2012-08-09,1.05733,1.23645,1.5634000000000001,0.81164,0.9912,0.97148
3281,2012-08-10,1.05752,1.23037,1.56873,0.81309,0.99088,0.97599
3282,2012-08-13,1.05159,1.22884,1.56799,0.80887,0.99242,0.97698
3283,2012-08-14,1.04867,1.23322,1.56759,0.80518,0.99191,0.97378
3284,2012-08-15,1.0500099999999999,1.23183,1.56789,0.80701,0.98916,0.97499
3285,2012-08-16,1.05119,1.22861,1.57344,0.81077,0.98638,0.97748
3286,2012-08-17,1.04171,1.2355800000000001,1.56935,0.80698,0.98901,0.97191
3287,2012-08-20,1.04411,1.23327,1.57084,0.80871,0.98842,0.97369
3288,2012-08-21,1.04842,1.23459,1.5782,0.81083,0.9889,0.97267
3289,2012-08-22,1.05083,1.24701,1.58809,0.81372,0.99083,0.96292
3290,2012-08-23,1.04401,1.25297,1.58578,0.8125,0.99377,0.9584
3291,2012-08-24,1.0401,1.2564,1.5808900000000001,0.81085,0.99215,0.95565
3292,2012-08-27,1.03599,1.25109,1.5788600000000002,0.80828,0.99051,0.95961
3293,2012-08-28,1.03628,1.2497099999999999,1.58176,0.80411,0.98791,0.96088
3294,2012-08-29,1.03435,1.25635,1.58281,0.80021,0.98939,0.95566
3295,2012-08-30,1.02925,1.25305,1.57839,0.79859,0.9922,0.95827
3296,2012-08-31,1.03192,1.2505600000000001,1.58636,0.80298,0.98609,0.96015
3297,2012-09-03,1.02421,1.25783,1.5883500000000002,0.79752,0.98578,0.95457
3298,2012-09-04,1.02234,1.2587,1.58737,0.79444,0.98587,0.95394
3299,2012-09-05,1.01926,1.25668,1.59009,0.79517,0.99033,0.95566
3300,2012-09-06,1.02818,1.26021,1.59348,0.80139,0.98251,0.9555
3301,2012-09-07,1.03816,1.2631999999999999,1.6007500000000001,0.81215,0.97858,0.95375
3302,2012-09-10,1.03331,1.2815400000000001,1.59871,0.80859,0.97731,0.94402
3303,2012-09-11,1.04273,1.27579,1.60675,0.81707,0.97323,0.94598
3304,2012-09-12,1.04615,1.28507,1.61078,0.81977,0.97578,0.93904
3305,2012-09-13,1.05438,1.2898399999999999,1.61498,0.83065,0.96884,0.93726
3306,2012-09-14,1.05483,1.29862,1.6214300000000001,0.82867,0.97133,0.93517
3307,2012-09-17,1.04709,1.3128600000000001,1.62473,0.8263,0.97468,0.92629
3308,2012-09-18,1.04528,1.31134,1.62388,0.827,0.9746,0.92742
3309,2012-09-19,1.04736,1.30434,1.6220599999999998,0.82584,0.97463,0.92834
3310,2012-09-20,1.04284,1.3045499999999999,1.62138,0.82855,0.97649,0.92776
3311,2012-09-21,1.04563,1.29649,1.62286,0.8288,0.97622,0.93291
3312,2012-09-24,1.04263,1.29788,1.62207,0.82234,0.97839,0.93276
3313,2012-09-25,1.03849,1.29304,1.61937,0.82129,0.98007,0.93542
3314,2012-09-26,1.03716,1.29036,1.61672,0.82415,0.98471,0.93724
3315,2012-09-27,1.04456,1.28734,1.6234,0.83129,0.98014,0.93922
3316,2012-09-28,1.03769,1.29139,1.61638,0.82977,0.98363,0.93695
3317,2012-10-01,1.03554,1.28595,1.61294,0.82763,0.982,0.93942
3318,2012-10-02,1.02616,1.2886,1.6128900000000002,0.82629,0.98408,0.93822
3319,2012-10-03,1.02188,1.29163,1.60791,0.81923,0.98727,0.93629
3320,2012-10-04,1.02438,1.29085,1.61927,0.82157,0.98047,0.93832
3321,2012-10-05,1.01854,1.30164,1.61341,0.81772,0.97852,0.93047
3322,2012-10-08,1.01911,1.3039100000000001,1.6019999999999999,0.81916,0.97695,0.92808
3323,2012-10-09,1.02075,1.29665,1.6001699999999999,0.81734,0.9779,0.9332
3324,2012-10-10,1.0219,1.28837,1.60007,0.81632,0.98195,0.9402
3325,2012-10-11,1.02639,1.2851,1.60467,0.81747,0.97847,0.93893
3326,2012-10-12,1.02318,1.29298,1.60673,0.8163,0.98003,0.93465
3327,2012-10-15,1.02511,1.2950300000000001,1.60716,0.81579,0.98089,0.93329
3328,2012-10-16,1.03022,1.29456,1.61178,0.81694,0.98633,0.93323
3329,2012-10-17,1.03728,1.3097699999999999,1.6138599999999999,0.82139,0.97779,0.92315
3330,2012-10-18,1.0366900000000001,1.31149,1.60473,0.81856,0.9857,0.92231
3331,2012-10-19,1.03267,1.30682,1.59993,0.81543,0.9935,0.92431
3332,2012-10-22,1.03267,1.3023,1.60121,0.81788,0.99224,0.92794
3333,2012-10-23,1.02647,1.30649,1.59509,0.81175,0.99228,0.92661
3334,2012-10-24,1.03475,1.2983799999999999,1.6036000000000001,0.81907,0.99363,0.93251
3335,2012-10-25,1.0355,1.29698,1.61186,0.81885,0.99419,0.93261
3336,2012-10-26,1.03712,1.29416,1.6102699999999999,0.82245,0.99684,0.93473
3337,2012-10-29,1.03255,1.29385,1.60321,0.81853,1.00082,0.93452
3338,2012-10-30,1.0369,1.29032,1.6082999999999998,0.82232,0.99896,0.93637
3339,2012-10-31,1.03691,1.2966199999999999,1.61314,0.82117,1.00003,0.9319
3340,2012-11-01,1.04128,1.29582,1.61306,0.82748,0.99646,0.93159
3341,2012-11-02,1.03351,1.29467,1.60208,0.82493,0.99571,0.93129
3342,2012-11-05,1.03712,1.28333,1.5978599999999998,0.82587,0.9961,0.94001
3343,2012-11-06,1.04276,1.2796699999999999,1.59928,0.82684,0.99214,0.94335
3344,2012-11-07,1.04026,1.2809,1.5981,0.81904,0.99655,0.94304
3345,2012-11-08,1.04,1.27705,1.5978400000000001,0.8145,1.00036,0.94466
3346,2012-11-09,1.03849,1.27435,1.58938,0.81384,1.00154,0.94597
3347,2012-11-12,1.04256,1.27106,1.58762,0.81745,0.99979,0.94839
3348,2012-11-13,1.04311,1.27069,1.58705,0.81609,1.00214,0.9482
3349,2012-11-14,1.03616,1.27017,1.5840999999999998,0.80994,1.00383,0.94744
3350,2012-11-15,1.03297,1.27324,1.5860699999999999,0.80939,1.00054,0.94509
3351,2012-11-16,1.03379,1.27801,1.58792,0.81235,1.00112,0.94202
3352,2012-11-19,1.04091,1.2741799999999999,1.5905399999999998,0.81837,0.99675,0.94528
3353,2012-11-20,1.03832,1.27808,1.59252,0.81688,0.99671,0.94172
3354,2012-11-21,1.03656,1.28134,1.59546,0.81462,0.99639,0.93998
3355,2012-11-22,1.0384,1.28268,1.59385,0.81556,0.99747,0.93862
3356,2012-11-23,1.04586,1.288,1.60252,0.8233,0.99271,0.93513
3357,2012-11-26,1.04658,1.29729,1.6032199999999999,0.82212,0.99273,0.92764
3358,2012-11-27,1.04432,1.29934,1.60155,0.82025,0.99429,0.92642
3359,2012-11-28,1.0477,1.29369,1.60124,0.82368,0.99186,0.93041
3360,2012-11-29,1.04295,1.29496,1.6041400000000001,0.82218,0.99283,0.9291
3361,2012-11-30,1.04257,1.29765,1.60107,0.81964,0.99417,0.92752
3362,2012-12-03,1.04218,1.29848,1.60945,0.82086,0.99474,0.92779
3363,2012-12-04,1.04657,1.30587,1.60999,0.82378,0.99307,0.92525
3364,2012-12-05,1.04512,1.30935,1.60914,0.82912,0.99198,0.92663
3365,2012-12-06,1.04698,1.30701,1.60415,0.831,0.99166,0.92619
3366,2012-12-07,1.04847,1.29571,1.6037400000000002,0.83217,0.98826,0.93305
3367,2012-12-10,1.04849,1.29261,1.60747,0.83419,0.98613,0.93428
3368,2012-12-11,1.05348,1.294,1.61145,0.83912,0.98611,0.93345
3369,2012-12-12,1.05485,1.30078,1.61371,0.84305,0.98459,0.93169
3370,2012-12-13,1.05243,1.30698,1.61102,0.84265,0.98444,0.92645
3371,2012-12-14,1.05651,1.30745,1.6171799999999998,0.84606,0.98544,0.92365
3372,2012-12-17,1.05447,1.31622,1.61981,0.84413,0.98365,0.91736
3373,2012-12-18,1.05173,1.31593,1.6245,0.83944,0.98588,0.91775
3374,2012-12-19,1.04747,1.3223500000000001,1.62493,0.83405,0.98903,0.91335
3375,2012-12-20,1.04762,1.31986,1.6275,0.83358,0.98751,0.9148
3376,2012-12-21,1.03965,1.32454,1.61686,0.82217,0.99309,0.91132
3377,2012-12-24,1.0365199999999999,1.31867,1.6132,0.82218,0.99106,0.9155
3378,2012-12-26,1.0371,1.3187,1.61328,0.81899,0.99356,0.91539
3379,2012-12-27,1.03638,1.32203,1.61005,0.82066,0.99498,0.91311
3380,2012-12-28,1.03706,1.32342,1.61455,0.81956,0.99678,0.91326
3381,2012-12-31,1.03823,1.32146,1.62409,0.82597,0.99476,0.91332
3382,2013-01-01,1.03776,1.31964,1.62513,0.82613,0.99266,0.9146
3383,2013-01-02,1.05015,1.32053,1.62519,0.83345,0.98541,0.9145
3384,2013-01-03,1.04579,1.31888,1.60825,0.8269,0.98852,0.91735
3385,2013-01-04,1.04783,1.30366,1.60678,0.83139,0.98708,0.92721
3386,2013-01-07,1.05059,1.30677,1.61266,0.83707,0.98577,0.92439
3387,2013-01-08,1.05027,1.3125200000000001,1.6058,0.83638,0.98659,0.92043
3388,2013-01-09,1.0506,1.30802,1.60164,0.83922,0.98771,0.924
3389,2013-01-10,1.0591,1.3054000000000001,1.61625,0.84496,0.98317,0.92573
3390,2013-01-11,1.05331,1.32668,1.6127099999999999,0.83613,0.98472,0.9138
3391,2013-01-14,1.05572,1.33416,1.60725,0.84203,0.98396,0.91326
3392,2013-01-15,1.0559,1.33765,1.6059700000000001,0.83902,0.98427,0.92209
3393,2013-01-16,1.05625,1.32972,1.59975,0.84055,0.98618,0.93234
3394,2013-01-17,1.05419,1.32901,1.59965,0.83602,0.98558,0.93081
3395,2013-01-18,1.05082,1.33743,1.5866,0.83635,0.99147,0.9325
3396,2013-01-21,1.05117,1.33195,1.5834899999999998,0.83567,0.99263,0.93371
3397,2013-01-22,1.0559,1.3315299999999999,1.5837400000000001,0.84098,0.99193,0.93206
3398,2013-01-23,1.05333,1.33213,1.5829900000000001,0.84157,0.99967,0.92879
3399,2013-01-24,1.04518,1.33094,1.57894,0.83791,1.00222,0.92997
3400,2013-01-25,1.04225,1.3378999999999999,1.57955,0.83717,1.00565,0.92851
3401,2013-01-28,1.04049,1.34629,1.56901,0.83286,1.00593,0.92626
3402,2013-01-29,1.04656,1.34447,1.57568,0.83858,1.00135,0.92645
